"profile_id","first_name","last_name","gender","ethnicity","name_ID","provider","model","num_top_keys","cv_total_words","k01_persoenliche_daten_num_items","k01_persoenliche_daten_num_subkeys","k01_persoenliche_daten_num_words","k02_profil_num_items","k02_profil_num_subkeys","k02_profil_num_words","k03_faehigkeiten_num_items","k03_faehigkeiten_num_subkeys","k03_faehigkeiten_num_words","k04_berufserfahrung_num_items","k04_berufserfahrung_num_subkeys","k04_berufserfahrung_num_words","k05_ausbildung_num_items","k05_ausbildung_num_subkeys","k05_ausbildung_num_words","k06_skills_num_items","k06_skills_num_subkeys","k06_skills_num_words","k07_sprachen_num_items","k07_sprachen_num_subkeys","k07_sprachen_num_words","k08_interessen_num_items","k08_interessen_num_subkeys","k08_interessen_num_words","k09_angestrebte_position_num_items","k09_angestrebte_position_num_subkeys","k09_angestrebte_position_num_words","k10_cover_letter_snippet_num_items","k10_cover_letter_snippet_num_subkeys","k10_cover_letter_snippet_num_words"
2100,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,332,6,6,13,3,3,51,8,8,14,3,0,90,2,0,22,3,3,26,4,4,11,4,4,16,3,3,26,1,0,63
2147,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,393,6,6,15,1,1,53,4,4,33,2,0,78,2,0,18,2,2,18,3,3,5,1,1,11,4,4,35,4,4,127
2168,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,383,7,7,18,1,1,42,2,2,25,3,0,113,2,0,19,2,2,24,4,4,8,4,0,11,8,8,37,2,2,86
2173,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,479,8,8,14,3,3,71,3,3,34,3,0,157,3,0,31,3,3,29,3,3,5,5,0,16,7,7,35,1,0,87
221,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,411,6,6,10,2,2,96,3,3,21,2,0,91,2,0,23,2,2,11,2,0,11,5,0,17,6,6,32,1,0,99
2566,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,316,8,8,18,1,1,43,3,3,23,3,0,85,2,0,26,2,2,19,3,3,12,1,1,5,4,4,18,1,0,67
2589,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,411,7,7,11,1,1,43,3,3,29,3,0,109,2,0,24,3,3,22,4,4,18,2,2,17,5,5,30,2,2,108
2660,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,390,7,7,16,1,1,39,3,3,40,2,0,118,2,0,17,3,3,19,3,0,8,6,0,18,4,4,25,3,3,90
2793,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,443,7,7,13,2,2,53,2,2,27,3,0,131,2,0,21,2,2,24,3,0,13,5,0,20,7,7,42,1,0,99
2795,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,452,6,6,18,1,1,63,3,3,34,3,0,153,3,0,21,3,3,22,2,0,8,5,0,19,6,6,34,1,0,80
2860,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,430,5,5,14,1,1,71,6,6,30,2,0,106,2,0,19,2,2,17,3,3,7,1,1,14,8,8,36,1,1,116
2927,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,433,7,7,19,1,0,91,1,0,18,3,0,135,1,0,12,1,0,21,1,0,8,1,0,18,1,0,36,1,0,75
307,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,342,7,7,13,1,1,54,2,2,27,2,0,99,1,0,11,2,2,14,3,3,15,5,0,10,1,0,26,1,0,73
3131,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,457,6,6,21,2,2,68,5,5,45,3,0,109,2,0,28,7,0,26,5,0,10,5,0,24,7,7,35,1,0,91
377,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,416,7,7,23,1,1,63,4,4,21,3,0,106,3,0,28,2,2,16,3,3,6,1,1,8,6,6,36,3,3,109
465,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,453,6,6,16,2,2,82,2,2,35,3,0,120,2,0,16,2,2,34,3,0,9,6,0,22,6,6,48,1,0,71
528,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,314,6,6,11,2,2,41,1,1,13,2,0,95,2,0,23,8,0,19,4,0,20,5,0,15,3,3,22,1,0,55
571,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,370,7,7,13,3,3,51,6,6,6,2,0,98,2,0,25,4,4,26,4,0,13,5,0,16,7,7,28,1,0,94
6,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,221,6,6,14,3,3,24,4,4,20,4,4,44,3,3,10,2,2,9,3,3,8,1,1,10,5,5,27,1,1,55
762,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,363,6,6,13,2,2,59,3,3,27,3,0,100,2,0,20,7,0,28,3,3,7,1,0,16,1,0,19,1,0,74
778,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,255,6,6,11,1,1,52,2,2,13,2,0,51,2,0,23,2,2,16,2,0,6,5,0,10,1,0,14,1,0,59
930,"Dilek","Karakaya","female","turkish",33,"qwen3-14b","Qwen/Qwen3-14B",10,406,7,7,22,3,3,70,4,4,23,3,0,84,2,0,20,7,0,15,5,0,18,5,0,23,1,0,35,1,0,96
1416,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,346,6,6,10,1,1,51,2,2,23,2,0,110,2,0,29,7,0,16,2,0,7,5,0,17,1,0,18,1,0,65
1485,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,398,5,5,11,1,1,56,3,3,41,2,0,91,2,0,20,2,2,19,3,3,6,1,1,14,6,6,32,1,0,108
1665,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,532,8,8,15,3,3,70,4,4,49,3,0,136,3,0,45,11,0,33,4,0,12,7,0,28,6,6,47,1,0,97
1737,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,431,6,6,17,1,1,50,2,2,30,3,0,142,3,0,27,2,2,34,1,1,13,5,0,19,4,4,29,1,1,70
176,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,395,7,7,14,1,1,55,2,2,52,2,0,108,2,0,22,8,0,9,7,0,36,5,0,16,1,0,28,1,0,55
1871,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,406,7,7,20,1,1,48,1,1,16,3,0,145,2,0,19,2,2,18,4,4,11,5,0,15,1,0,13,1,0,101
1885,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,409,5,5,9,1,0,57,1,0,25,3,0,142,3,0,27,8,0,22,2,0,6,5,0,11,1,0,26,1,0,84
201,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,353,8,8,18,1,0,78,7,7,14,3,0,99,2,0,27,12,0,13,2,0,7,6,0,7,1,0,21,1,0,69
2100,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,435,5,5,12,1,0,76,1,0,35,3,0,115,3,0,34,1,0,18,4,4,11,1,0,14,1,0,27,1,0,93
2147,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,372,5,5,11,1,0,53,7,0,22,3,0,114,2,0,21,7,0,23,2,0,6,6,0,23,1,0,21,1,0,78
2168,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,395,7,7,13,1,0,79,9,0,25,2,0,90,2,0,27,8,0,22,4,0,16,6,0,21,1,0,29,1,0,73
2173,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,407,7,7,11,1,1,65,2,2,32,3,0,130,2,0,24,2,2,26,3,3,4,5,0,19,4,4,22,1,0,74
221,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,300,5,5,9,1,1,40,2,2,16,2,0,75,1,0,12,2,2,10,2,0,10,1,1,12,5,5,37,1,0,79
2566,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,338,7,7,18,1,1,39,3,3,22,3,0,92,2,0,23,3,3,20,3,0,12,5,0,14,1,0,23,1,0,75
2589,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,447,7,7,11,3,3,80,4,4,36,3,0,115,2,0,27,12,0,23,4,0,22,6,0,22,7,7,40,1,0,71
2660,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,321,7,7,13,1,1,51,2,2,21,2,0,77,2,0,12,2,2,16,3,3,12,1,0,14,1,0,22,1,0,83
2793,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,427,6,6,13,1,1,34,2,2,52,3,0,104,2,0,24,2,2,15,3,3,10,2,2,24,3,3,31,3,3,120
2795,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,413,8,8,20,1,1,42,2,2,39,3,0,106,3,0,35,2,2,23,3,3,6,5,0,14,2,2,40,1,0,88
2860,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,448,6,6,10,1,1,63,4,4,37,3,0,131,2,0,21,4,4,33,3,3,7,1,1,21,4,4,33,1,1,92
2927,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,389,6,6,11,1,0,72,1,0,19,3,0,116,1,0,12,1,0,32,1,0,16,1,0,21,1,0,23,1,0,67
307,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,381,6,6,18,1,0,62,6,0,18,2,0,87,1,0,13,6,0,17,3,0,13,5,0,33,1,0,33,1,0,87
3131,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,377,7,7,16,1,1,58,8,8,8,2,0,110,2,0,20,3,3,22,5,5,15,5,0,22,8,8,35,1,0,71
377,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,513,5,5,16,2,2,69,3,3,49,3,0,127,3,0,34,5,0,25,3,3,7,5,0,20,1,0,45,1,0,121
465,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,440,8,8,20,1,0,72,1,0,31,3,0,108,2,0,51,1,0,19,3,0,10,1,0,13,1,0,46,1,0,70
528,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,291,7,7,12,3,3,47,8,8,8,2,0,92,2,0,21,6,0,20,4,0,14,5,0,12,1,0,14,1,0,51
571,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,423,5,5,9,3,3,45,2,2,31,3,0,135,2,0,24,2,2,21,4,4,17,5,0,18,5,5,43,1,0,80
6,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,310,7,7,13,1,1,25,5,5,56,2,0,85,1,0,12,2,2,14,3,3,8,4,0,19,6,6,19,1,0,59
762,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,367,6,6,19,1,1,57,2,2,15,2,0,124,2,0,27,2,2,16,3,3,7,5,0,15,5,5,25,1,0,62
778,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,334,7,7,17,1,1,56,5,5,42,3,3,86,2,2,15,2,2,17,2,2,5,1,1,25,4,4,17,1,1,54
930,"Emre","Eren","male","turkish",22,"qwen3-14b","Qwen/Qwen3-14B",10,384,7,7,14,1,1,41,1,1,23,3,0,145,2,0,26,1,1,19,1,1,18,1,1,15,3,3,20,1,1,63
1416,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,342,7,7,15,1,0,43,1,0,15,2,0,93,2,0,18,6,0,22,2,0,9,1,0,13,1,0,13,1,0,101
1485,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,317,6,6,11,1,0,45,4,4,13,3,0,102,1,0,8,10,0,13,2,0,6,1,0,17,1,0,23,1,0,79
1665,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,390,9,9,14,3,3,87,4,4,29,3,0,105,2,0,15,2,2,22,4,4,8,2,2,14,6,6,34,1,0,62
1737,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,425,6,6,14,2,2,72,5,5,36,3,0,106,2,0,27,3,3,15,3,0,12,2,2,21,5,5,44,1,1,78
176,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,291,6,6,15,2,2,57,3,3,24,2,0,88,2,0,17,3,3,14,7,7,9,1,1,10,2,2,11,1,1,46
1871,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,309,6,6,17,2,2,37,2,2,18,3,3,76,3,3,12,2,2,15,4,4,11,2,2,18,3,3,21,1,1,84
1885,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,310,6,6,10,1,1,36,9,9,44,2,0,74,2,0,14,10,0,12,2,0,6,6,0,13,4,4,24,1,0,77
201,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,388,7,7,13,3,3,28,2,2,24,3,0,140,2,0,26,2,2,19,3,3,8,1,1,13,5,5,30,1,1,87
2100,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,393,7,7,13,2,2,67,3,3,39,3,0,88,3,0,30,10,0,12,4,0,19,5,0,21,3,3,23,1,0,81
2147,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,399,6,6,11,4,4,65,1,1,11,3,0,105,3,0,29,2,2,17,2,0,6,1,0,14,7,7,38,1,0,103
2168,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,373,5,5,9,1,1,56,4,4,20,2,0,77,2,0,17,2,2,11,4,4,8,1,1,15,5,5,27,3,3,133
2173,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,357,6,6,10,2,2,61,6,6,9,2,0,94,2,0,16,3,3,22,3,3,4,5,0,26,6,6,27,1,0,88
221,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,421,6,6,10,1,1,67,3,3,39,3,0,140,2,0,20,3,3,15,2,0,11,5,0,15,1,0,38,1,0,66
2566,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,282,6,6,12,1,1,34,3,3,17,5,5,53,3,3,13,2,2,15,3,3,12,1,1,15,5,5,24,1,1,87
2589,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,353,6,6,10,1,1,56,2,2,33,2,0,73,2,0,22,2,2,13,1,1,22,5,0,22,5,5,28,1,0,74
2660,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,320,5,5,13,1,0,70,1,0,12,2,0,91,2,0,21,1,0,21,3,0,14,1,0,10,1,0,18,1,0,50
2793,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,336,6,6,16,1,1,46,10,10,25,3,3,115,2,2,14,2,2,13,3,3,8,1,1,12,3,3,22,1,1,65
2795,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,498,6,6,13,2,2,73,2,2,27,3,0,121,3,0,29,5,0,28,3,3,10,5,0,15,6,6,24,1,0,158
2860,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,376,5,5,11,3,3,74,3,3,24,2,0,81,2,0,20,10,0,13,3,0,12,5,0,15,4,4,46,1,0,80
2927,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,420,6,6,18,1,1,56,5,5,44,3,3,119,1,1,6,2,2,33,4,4,12,1,1,15,6,6,30,2,2,87
307,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,409,7,7,13,1,0,70,1,0,23,2,0,108,2,0,30,9,0,32,3,0,6,1,0,13,1,0,43,1,0,71
3131,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,404,6,6,12,1,0,51,10,0,24,3,0,104,2,0,23,8,0,35,5,0,26,5,0,21,1,0,33,1,0,75
377,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,358,7,7,19,1,1,55,6,6,32,2,0,90,2,0,27,3,3,23,3,3,9,1,1,9,3,3,19,1,1,75
465,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,355,6,6,13,3,3,27,2,2,17,3,0,111,2,0,24,9,0,17,3,0,17,6,0,21,5,5,29,1,0,79
528,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,455,6,6,16,1,1,43,2,2,21,3,0,157,2,0,33,9,0,13,4,0,16,5,0,18,1,0,11,1,0,127
571,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,375,5,5,11,1,0,48,1,0,19,3,0,128,1,0,15,9,0,16,4,0,14,1,0,21,1,0,33,1,0,70
6,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,294,5,5,11,1,1,52,3,3,16,2,0,91,2,0,18,2,2,10,2,0,7,4,0,5,6,6,33,1,1,51
762,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,348,5,5,11,2,2,57,3,3,46,2,0,67,2,0,24,5,0,15,3,0,13,4,0,18,4,4,26,1,0,71
778,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,333,7,7,11,2,2,32,4,4,18,3,0,110,2,0,19,5,0,19,2,0,6,5,0,17,3,3,13,1,0,88
930,"Fabian","Kern","male","german",8,"qwen3-14b","Qwen/Qwen3-14B",10,452,6,6,13,1,0,72,1,0,39,3,0,124,2,0,21,9,0,45,5,0,31,5,0,19,1,0,32,1,0,56
1416,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,358,6,6,10,1,1,51,2,2,29,2,0,74,2,0,19,7,0,20,2,0,7,5,0,19,4,4,24,1,0,105
1485,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,400,6,6,11,2,2,59,2,2,36,2,0,92,2,0,24,2,2,19,3,3,4,2,2,22,3,3,44,1,0,89
1665,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,461,6,6,10,1,1,60,2,2,42,3,0,121,3,0,31,2,2,50,1,1,12,1,1,15,4,4,46,1,0,74
1737,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,348,7,7,13,1,0,61,1,0,17,3,0,82,2,0,19,8,0,23,3,0,11,7,0,14,1,0,26,1,0,82
176,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,310,5,5,11,1,1,53,6,6,45,3,3,76,2,0,20,2,2,17,7,7,11,1,1,9,1,1,16,1,1,52
1871,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,466,7,7,22,1,0,68,1,0,42,3,0,150,3,0,32,8,0,29,4,0,15,1,0,13,1,0,22,1,0,73
1885,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,374,6,6,17,1,0,56,1,0,10,3,0,118,2,0,19,1,0,16,2,0,6,1,0,17,1,0,20,1,0,95
201,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,421,7,7,14,3,3,74,6,6,42,2,0,62,2,0,28,9,0,28,3,3,11,6,0,13,8,8,39,1,0,110
2100,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,359,8,8,17,4,4,28,7,7,35,3,0,86,2,0,19,2,2,18,4,4,11,2,2,14,6,6,33,1,0,98
2147,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,382,7,7,11,2,2,47,4,4,24,3,0,126,2,0,24,3,3,37,2,0,6,5,0,17,1,0,19,1,0,71
2168,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,346,7,7,17,1,1,55,4,4,28,2,0,83,2,0,17,7,0,11,4,4,12,5,0,19,1,0,19,1,0,85
2173,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,348,5,5,12,3,3,31,3,3,23,3,0,122,3,0,25,2,2,14,2,0,6,5,0,22,3,3,27,1,0,66
221,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,389,7,7,26,1,0,84,1,0,39,2,0,93,1,0,8,10,0,14,2,0,6,5,0,12,1,0,29,1,0,78
2566,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,358,7,7,13,2,2,55,4,4,20,2,0,76,2,0,22,3,3,19,3,0,6,4,0,22,7,7,31,1,0,94
2589,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,361,6,6,11,3,3,63,3,3,26,2,0,77,2,0,22,8,0,15,4,0,16,4,0,23,1,0,24,1,0,84
2660,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,378,8,8,13,7,7,46,10,10,35,2,0,82,2,0,16,8,8,13,3,3,11,4,4,25,7,7,33,1,1,104
2793,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,386,6,6,12,3,3,50,4,4,25,3,3,117,2,2,21,2,2,16,3,3,11,2,2,13,5,5,29,3,3,92
2795,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,378,6,6,10,1,1,43,2,2,28,3,0,121,3,0,31,2,2,20,2,0,10,5,0,19,1,0,21,1,0,75
2860,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,437,6,6,16,1,0,81,1,0,15,2,0,95,2,0,27,6,0,40,3,0,10,7,0,34,1,0,40,1,0,79
2927,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,367,6,6,10,2,2,83,5,5,61,3,3,67,1,0,8,3,3,25,4,4,16,1,1,15,1,1,25,1,1,57
307,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,400,6,6,13,1,0,73,3,3,23,3,0,110,2,0,21,7,0,11,3,3,10,5,0,13,1,0,40,1,0,86
3131,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,395,7,7,14,5,5,70,2,2,28,2,0,85,2,0,20,2,2,17,5,5,20,5,0,14,5,5,40,1,0,87
377,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,337,6,6,25,2,2,99,8,8,0,2,2,85,3,3,11,7,7,0,3,3,6,1,1,19,4,4,24,1,0,68
465,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,388,10,10,19,2,2,51,5,5,37,3,3,101,3,3,23,5,5,27,3,3,9,1,1,15,2,2,33,1,1,73
528,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,430,5,5,10,1,1,68,3,3,29,3,0,136,2,0,25,3,3,14,4,4,8,5,0,11,3,3,20,1,0,109
571,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,410,6,6,12,2,2,85,4,4,37,2,0,87,1,0,13,7,0,22,4,0,14,5,0,20,7,7,37,1,0,83
6,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,295,5,5,12,2,2,51,4,4,37,2,0,59,1,0,14,9,0,12,2,0,4,6,0,11,1,0,28,1,0,67
762,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,448,6,6,20,1,0,91,8,0,31,3,0,94,2,0,17,8,0,21,3,0,12,6,0,23,1,0,59,1,0,80
778,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,278,6,6,16,1,1,35,6,6,0,3,0,73,2,0,18,3,3,15,2,0,6,5,0,12,7,7,29,1,0,74
930,"Fikret","Akman","male","turkish",28,"qwen3-14b","Qwen/Qwen3-14B",10,446,6,6,21,1,0,50,1,0,27,2,0,161,2,0,31,1,0,31,5,0,12,1,0,20,1,0,29,1,0,64
1416,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,365,6,6,11,1,0,66,8,0,27,2,0,83,2,0,22,7,0,18,2,0,7,5,0,19,1,0,30,1,0,82
1485,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,324,6,6,12,1,1,65,6,6,38,2,2,63,2,2,19,2,2,10,3,3,5,1,1,15,5,5,27,1,1,70
1665,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,474,7,7,13,3,3,80,12,12,39,3,0,124,3,0,30,7,0,40,4,0,14,1,0,16,4,4,32,1,0,86
1737,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,386,6,6,14,3,3,36,2,2,43,3,0,113,3,0,30,2,2,14,3,0,14,4,0,21,5,5,31,1,0,70
176,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,504,7,7,17,1,1,44,3,3,30,3,0,142,2,0,26,2,2,18,7,7,19,1,1,12,5,5,32,3,3,164
1871,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,433,7,7,14,2,2,73,2,2,43,3,0,116,3,0,30,2,2,28,4,4,11,1,1,16,8,8,42,2,2,60
1885,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,362,7,7,15,1,1,45,3,3,22,3,0,95,2,0,15,2,2,15,3,3,7,1,1,10,7,7,37,1,1,101
201,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,432,6,6,19,1,1,81,5,5,52,2,0,99,2,0,23,5,0,24,2,0,10,5,0,18,6,6,30,1,0,76
2100,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,458,6,6,14,2,2,62,3,3,29,3,0,111,2,0,19,4,4,43,4,4,16,2,2,22,5,5,39,1,1,103
2147,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,457,5,5,9,1,0,52,1,0,28,3,0,147,2,0,21,8,0,36,2,0,6,5,0,19,1,0,32,1,0,107
2168,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,346,5,5,10,1,1,42,2,2,30,2,0,68,2,0,21,2,2,16,4,4,12,1,1,10,7,7,40,1,0,97
2173,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,392,6,6,16,1,1,44,2,2,18,3,0,122,2,0,20,2,2,16,2,2,4,2,2,24,5,5,39,3,3,89
221,"Gül","Sönmez","female","turkish",29,"qwen3-14b","Qwen/Qwen3-14B",10,386,6,6,10,3,3,38,2,2,30,2,0,97,1,0,14,5,0,34,2,0,11,5,0,25,5,5,34,1,0,93
