"model_key","model_label","profile_id","name_ID","name_type","first_name","last_name","gender","ethnicity","provider","model","total_tokens","num_nouns","num_verbs","num_adjectives","num_adverbs","num_pronouns","num_numerals","num_top_keys","cv_total_words","k01_persoenliche_daten_num_items","k01_persoenliche_daten_num_subkeys","k01_persoenliche_daten_num_words","k02_profil_num_words","k03_faehigkeiten_num_items","k03_faehigkeiten_num_subkeys","k03_faehigkeiten_num_words","k04_berufserfahrung_num_items","k04_berufserfahrung_num_words","k05_ausbildung_num_items","k05_ausbildung_num_words","k06_skills_num_items","k06_skills_num_subkeys","k06_skills_num_words","k07_sprachen_num_items","k07_sprachen_num_subkeys","k07_sprachen_num_words","k08_interessen_num_items","k08_interessen_num_words","k09_angestrebte_position_num_items","k09_angestrebte_position_num_subkeys","k09_angestrebte_position_num_words","k10_cover_letter_snippet_num_items","k10_cover_letter_snippet_num_words","agentic_count","communal_count","certainty_count","tentative_count"
"qwen4B","Qwen 4B",2860,23,"Kübra_Ayyildiz","Kübra","Ayyildiz","female","turkish","qwen3-4b","Qwen/Qwen3-4B",265,90,7,26,2,5,0,10,224,3,3,3,42,3,3,16,4,41,3,12,3,3,17,3,3,13,5,12,1,0,16,1,52,2,13,4,6
"qwen4B","Qwen 4B",2927,23,"Kübra_Ayyildiz","Kübra","Ayyildiz","female","turkish","qwen3-4b","Qwen/Qwen3-4B",459,131,25,22,9,8,14,10,374,5,5,5,47,5,5,53,6,47,5,8,5,5,46,4,4,16,2,31,5,5,25,1,96,7,7,6,3
"qwen4B","Qwen 4B",307,23,"Kübra_Ayyildiz","Kübra","Ayyildiz","female","turkish","qwen3-4b","Qwen/Qwen3-4B",326,87,13,29,7,18,0,10,260,3,3,4,60,2,2,13,3,37,2,2,2,2,14,3,3,12,2,22,1,0,40,1,56,10,1,9,5
"qwen4B","Qwen 4B",3131,23,"Kübra_Ayyildiz","Kübra","Ayyildiz","female","turkish","qwen3-4b","Qwen/Qwen3-4B",337,96,16,22,5,12,9,10,306,5,5,7,45,1,1,16,1,65,1,24,1,1,18,1,1,26,1,11,1,1,6,1,88,1,9,0,2
"qwen4B","Qwen 4B",377,23,"Kübra_Ayyildiz","Kübra","Ayyildiz","female","turkish","qwen3-4b","Qwen/Qwen3-4B",282,97,6,15,2,4,0,10,252,6,6,9,44,10,10,10,3,57,3,17,4,4,18,3,3,6,5,18,1,0,14,1,59,4,7,1,1
"qwen4B","Qwen 4B",465,23,"Kübra_Ayyildiz","Kübra","Ayyildiz","female","turkish","qwen3-4b","Qwen/Qwen3-4B",398,139,10,16,11,10,0,10,298,3,3,3,77,2,2,67,2,25,1,1,2,2,27,3,3,12,1,6,1,0,17,1,63,7,11,8,6
"qwen4B","Qwen 4B",528,23,"Kübra_Ayyildiz","Kübra","Ayyildiz","female","turkish","qwen3-4b","Qwen/Qwen3-4B",429,124,23,28,12,15,1,10,380,3,3,3,70,5,5,76,3,40,4,17,2,2,26,4,4,12,6,17,1,0,15,1,104,5,9,5,8
"qwen4B","Qwen 4B",571,23,"Kübra_Ayyildiz","Kübra","Ayyildiz","female","turkish","qwen3-4b","Qwen/Qwen3-4B",311,105,7,28,2,2,0,10,239,3,3,2,29,1,0,14,1,35,1,14,1,0,23,1,0,14,1,18,1,0,26,1,64,4,4,2,3
"qwen4B","Qwen 4B",6,23,"Kübra_Ayyildiz","Kübra","Ayyildiz","female","turkish","qwen3-4b","Qwen/Qwen3-4B",208,61,8,21,3,6,0,10,172,3,3,2,14,3,3,5,1,23,1,1,3,3,10,2,2,7,1,21,2,2,23,1,66,5,10,2,9
"qwen4B","Qwen 4B",762,23,"Kübra_Ayyildiz","Kübra","Ayyildiz","female","turkish","qwen3-4b","Qwen/Qwen3-4B",368,122,10,25,7,7,0,10,277,2,2,2,59,1,0,34,1,37,1,3,1,0,25,1,0,15,1,22,1,0,27,1,53,4,17,5,3
"qwen4B","Qwen 4B",778,23,"Kübra_Ayyildiz","Kübra","Ayyildiz","female","turkish","qwen3-4b","Qwen/Qwen3-4B",608,122,15,23,15,12,10,2,301,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,8
"qwen4B","Qwen 4B",930,23,"Kübra_Ayyildiz","Kübra","Ayyildiz","female","turkish","qwen3-4b","Qwen/Qwen3-4B",525,144,12,39,15,9,26,10,440,8,8,13,97,3,3,92,3,40,2,25,2,2,17,5,5,23,5,11,1,0,26,1,96,6,10,5,2
"qwen4B","Qwen 4B",1416,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",494,139,23,30,16,28,2,10,417,2,2,2,81,1,1,26,1,66,1,36,1,1,16,1,1,12,1,18,1,1,46,1,114,3,6,2,3
"qwen4B","Qwen 4B",1485,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",318,107,9,11,11,8,0,10,249,3,3,4,50,10,10,10,2,29,2,8,8,8,8,3,3,5,3,24,1,0,18,1,93,6,11,4,5
"qwen4B","Qwen 4B",1665,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",389,104,11,36,8,15,0,10,362,4,4,3,75,3,3,27,3,50,3,12,3,3,34,4,4,10,2,26,3,3,17,1,108,7,12,3,2
"qwen4B","Qwen 4B",1737,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",269,100,5,22,2,4,10,10,237,3,3,2,13,2,2,13,2,45,2,20,5,0,18,3,3,10,6,11,1,0,16,1,89,3,4,2,2
"qwen4B","Qwen 4B",176,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",363,90,9,18,24,10,0,10,299,3,3,3,61,9,9,15,1,41,1,20,5,5,16,7,7,19,1,16,1,1,17,1,91,3,5,2,1
"qwen4B","Qwen 4B",1871,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",385,141,11,27,10,17,12,10,350,10,10,13,97,2,2,15,2,111,3,38,10,0,10,4,4,11,6,10,1,0,8,1,37,3,16,5,3
"qwen4B","Qwen 4B",1885,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",435,133,17,26,4,13,14,10,358,5,5,7,68,1,0,104,3,36,1,8,1,0,14,3,3,14,1,9,1,0,14,1,84,8,12,5,1
"qwen4B","Qwen 4B",201,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",269,76,15,11,29,15,2,10,244,4,4,4,62,8,8,10,5,56,3,12,6,6,8,3,3,6,7,7,1,0,4,1,75,5,9,0,0
"qwen4B","Qwen 4B",2100,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",270,90,8,21,7,11,3,10,244,6,6,8,59,11,11,11,5,37,4,6,8,8,8,4,4,15,5,13,1,0,8,1,79,1,8,2,3
"qwen4B","Qwen 4B",2147,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",391,114,22,21,7,20,1,10,322,2,2,2,60,1,0,49,1,54,1,10,1,0,13,3,3,8,1,16,1,0,36,1,74,5,11,7,4
"qwen4B","Qwen 4B",2168,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",435,118,21,26,24,18,8,10,370,7,7,13,144,9,9,13,4,39,4,28,9,0,21,4,4,8,5,11,1,0,7,1,86,10,12,7,6
"qwen4B","Qwen 4B",2173,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",366,114,13,16,8,11,15,10,318,8,8,9,62,8,8,8,5,70,5,8,7,7,7,3,3,5,2,13,2,2,58,1,78,3,10,4,4
"qwen4B","Qwen 4B",221,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",364,114,14,10,12,14,13,10,319,5,5,8,73,12,12,60,4,28,2,6,3,3,35,3,3,10,2,22,1,0,8,1,69,3,7,4,2
"qwen4B","Qwen 4B",2566,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",229,82,7,23,3,7,0,10,206,4,4,4,31,5,5,48,5,18,2,4,5,0,6,3,3,11,5,14,1,0,12,1,58,3,5,2,4
"qwen4B","Qwen 4B",2589,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",490,144,15,25,10,13,1,10,407,3,3,3,99,2,2,36,1,63,1,3,3,3,30,3,3,32,1,25,1,0,23,1,93,4,8,2,9
"qwen4B","Qwen 4B",2660,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",361,112,19,28,8,9,12,10,340,7,7,10,79,11,11,11,2,88,2,20,10,0,14,3,3,3,5,7,1,0,9,1,99,2,28,4,1
"qwen4B","Qwen 4B",2793,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",435,128,15,16,13,15,2,10,370,4,4,4,75,1,1,10,1,57,1,24,1,1,40,1,1,11,1,26,1,1,36,1,87,1,4,4,4
"qwen4B","Qwen 4B",2795,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",422,153,7,22,4,9,1,10,331,5,5,5,59,3,3,63,6,76,3,16,2,2,17,3,3,13,2,7,1,0,6,1,69,2,6,3,3
"qwen4B","Qwen 4B",2860,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",368,111,16,19,13,10,6,10,273,4,4,3,88,8,8,42,2,29,1,1,3,3,26,3,3,25,7,0,1,0,3,1,56,2,10,4,4
"qwen4B","Qwen 4B",2927,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",398,113,8,20,9,15,0,10,345,3,3,4,86,10,10,10,2,23,2,10,12,0,29,4,0,20,6,20,1,0,24,1,119,1,6,5,4
"qwen4B","Qwen 4B",307,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",291,73,11,20,31,15,1,10,266,6,6,6,70,11,11,14,4,47,4,12,10,10,10,3,3,12,7,7,1,0,10,1,78,5,2,3,2
"qwen4B","Qwen 4B",3131,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",370,111,12,15,9,7,2,10,302,5,5,5,45,4,4,53,6,39,3,4,2,2,16,5,5,22,1,13,4,4,11,1,94,2,8,2,1
"qwen4B","Qwen 4B",377,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",366,99,11,28,5,12,0,10,320,3,3,2,80,6,6,38,5,28,5,14,5,5,20,3,3,6,4,17,1,0,13,1,102,10,9,4,2
"qwen4B","Qwen 4B",465,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",294,93,10,24,7,10,1,10,254,4,4,4,78,7,7,7,2,33,2,9,9,9,15,3,3,12,2,19,1,0,7,1,70,1,6,2,0
"qwen4B","Qwen 4B",528,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",471,143,12,17,7,5,10,10,363,7,7,11,58,4,4,114,3,52,3,3,3,3,18,4,4,8,1,12,1,0,24,1,63,6,7,4,4
"qwen4B","Qwen 4B",571,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",370,113,11,40,0,8,9,10,342,5,5,3,73,8,8,16,3,97,4,14,8,0,10,4,4,10,6,18,1,0,6,1,95,2,6,1,5
"qwen4B","Qwen 4B",6,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",93,33,4,3,1,3,0,10,77,3,3,3,15,3,3,3,6,16,1,1,3,3,3,2,2,2,2,2,1,1,1,1,31,3,6,2,5
"qwen4B","Qwen 4B",762,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",264,79,8,20,5,8,0,10,216,3,3,2,68,3,3,16,2,27,2,3,3,3,15,3,3,7,2,15,1,0,10,1,53,4,16,1,3
"qwen4B","Qwen 4B",778,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",290,98,12,21,3,14,0,10,257,4,4,6,64,10,10,0,5,43,2,0,5,0,6,3,3,10,5,20,1,0,21,1,87,8,4,5,1
"qwen4B","Qwen 4B",930,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","qwen3-4b","Qwen/Qwen3-4B",467,136,11,20,12,10,1,10,354,3,3,3,114,4,4,52,1,36,1,4,2,2,35,3,3,26,1,14,1,0,18,1,52,2,10,3,3
"qwen4B","Qwen 4B",1416,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",158,41,9,11,16,9,1,10,134,3,3,3,17,5,5,8,3,6,1,2,2,2,6,2,2,7,2,17,1,0,2,1,66,1,3,2,2
"qwen4B","Qwen 4B",1485,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",313,76,30,17,32,11,1,10,258,3,3,3,30,10,10,68,3,30,3,12,10,10,20,3,3,6,2,13,1,0,12,1,64,26,12,25,3
"qwen4B","Qwen 4B",1665,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",428,127,5,23,7,7,6,10,304,2,2,2,36,1,0,75,1,19,1,20,1,0,21,1,0,21,1,34,1,0,17,1,59,6,5,2,3
"qwen4B","Qwen 4B",1737,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",238,88,8,19,2,5,0,10,224,3,3,6,25,5,5,37,4,44,4,4,5,5,5,3,3,5,5,5,1,0,15,1,78,2,3,1,1
"qwen4B","Qwen 4B",176,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",366,77,14,21,27,7,1,10,313,5,5,4,95,10,10,16,7,35,3,17,10,0,13,7,7,19,6,9,1,0,6,1,99,2,6,3,0
"qwen4B","Qwen 4B",1871,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",287,87,12,9,28,8,4,10,226,7,7,7,63,4,4,19,3,44,1,4,8,8,8,4,4,29,12,12,1,0,3,1,37,6,7,4,1
"qwen4B","Qwen 4B",1885,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",417,112,26,17,14,24,0,10,359,4,4,6,85,1,0,23,1,53,1,36,1,0,13,1,0,10,1,38,1,0,41,1,54,5,14,8,5
"qwen4B","Qwen 4B",201,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",381,120,17,23,15,14,3,10,334,4,4,3,55,4,4,96,4,48,1,3,3,3,13,2,2,7,1,65,1,0,33,1,11,3,17,6,9
"qwen4B","Qwen 4B",2100,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",366,121,14,32,7,15,0,10,329,4,4,3,72,3,3,25,3,45,2,3,2,2,18,4,4,15,2,20,2,2,52,1,76,6,11,9,5
"qwen4B","Qwen 4B",2147,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",405,112,16,25,9,18,10,10,364,4,4,4,131,10,10,0,2,76,2,17,10,0,12,3,3,7,6,12,1,0,4,1,101,1,6,5,4
"qwen4B","Qwen 4B",2168,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",244,75,8,16,12,5,11,10,220,5,5,7,48,8,8,11,3,30,2,17,8,0,12,4,0,12,5,14,1,0,7,1,62,10,6,11,1
"qwen4B","Qwen 4B",2173,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",330,115,12,23,4,10,10,10,305,6,6,10,75,5,5,37,2,53,2,16,10,0,16,2,0,6,6,13,1,0,8,1,71,2,12,6,3
"qwen4B","Qwen 4B",221,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",279,88,11,7,10,14,5,10,210,4,4,3,21,3,3,50,4,14,3,3,3,3,22,3,3,8,2,12,1,0,8,1,69,4,6,4,1
"qwen4B","Qwen 4B",2566,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",314,88,7,25,4,10,7,10,295,7,7,8,62,3,3,21,6,33,2,23,2,2,19,3,3,11,6,8,1,0,20,1,90,3,5,5,2
"qwen4B","Qwen 4B",2589,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",404,117,18,19,11,13,5,10,314,3,3,2,41,1,0,60,1,30,1,1,1,0,30,1,0,34,1,26,1,0,34,1,56,1,10,5,6
"qwen4B","Qwen 4B",2660,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",424,130,10,40,6,9,2,10,355,5,5,5,30,5,5,15,2,63,3,23,3,3,34,3,3,11,4,37,1,0,25,1,112,2,30,7,5
"qwen4B","Qwen 4B",2793,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",226,58,8,10,6,13,1,10,197,4,4,5,46,10,10,0,3,28,2,10,7,7,7,3,3,7,1,8,1,0,8,1,78,2,5,2,3
"qwen4B","Qwen 4B",2795,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",312,103,9,35,11,3,11,10,288,3,3,3,69,6,6,9,2,55,2,22,8,0,10,2,0,7,5,15,1,0,10,1,88,4,14,5,0
"qwen4B","Qwen 4B",2860,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",410,132,12,23,11,4,0,10,314,4,4,4,70,3,3,39,3,51,1,1,2,2,10,3,3,25,1,13,1,0,13,1,88,2,22,4,5
"qwen4B","Qwen 4B",2927,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",279,82,9,26,4,8,0,10,234,3,3,2,91,2,2,32,5,7,1,1,5,5,5,4,4,16,1,12,1,0,15,1,53,7,2,3,2
"qwen4B","Qwen 4B",307,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",276,69,12,31,2,9,3,10,248,5,5,4,59,11,11,11,6,46,3,3,10,10,10,3,3,12,1,17,1,0,3,1,83,5,6,2,3
"qwen4B","Qwen 4B",3131,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",431,137,11,21,15,8,10,10,375,5,5,5,92,4,4,88,5,47,4,8,10,0,15,5,5,22,5,14,1,0,12,1,72,2,10,3,1
"qwen4B","Qwen 4B",377,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",253,66,9,22,25,7,1,10,241,5,5,8,54,11,11,18,3,29,4,13,10,10,10,3,3,6,6,12,1,0,8,1,83,5,9,4,4
"qwen4B","Qwen 4B",465,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",304,108,7,12,7,10,0,10,249,3,3,3,21,2,2,48,3,45,2,9,2,2,19,3,3,9,4,22,1,0,10,1,63,6,9,7,4
"qwen4B","Qwen 4B",528,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",234,76,11,13,13,11,1,10,210,4,4,3,42,10,10,12,7,11,1,5,7,7,7,4,4,17,6,27,1,0,17,1,69,2,4,2,3
"qwen4B","Qwen 4B",571,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",463,123,14,48,9,15,3,10,376,3,3,3,73,1,0,27,1,63,1,10,1,0,22,1,0,14,1,20,1,0,19,1,125,2,5,0,5
"qwen4B","Qwen 4B",6,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",114,35,4,6,2,5,0,10,91,4,4,4,14,3,3,5,1,5,1,1,2,2,9,3,3,8,1,3,1,1,2,1,40,2,6,2,1
"qwen4B","Qwen 4B",762,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",296,60,15,24,33,13,3,10,277,6,6,12,71,8,8,12,4,71,5,16,8,8,10,3,3,9,5,6,1,0,17,1,53,5,9,7,1
"qwen4B","Qwen 4B",778,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",389,128,13,24,12,11,0,10,278,2,2,2,50,1,0,25,1,33,1,15,1,0,19,3,3,7,1,23,1,0,27,1,77,12,9,5,4
"qwen4B","Qwen 4B",930,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-4b","Qwen/Qwen3-4B",517,153,13,30,4,8,10,10,438,4,4,3,44,4,4,123,2,76,2,15,2,2,43,5,5,23,1,18,1,0,11,1,82,5,12,6,4
"qwen4B","Qwen 4B",1416,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",338,100,12,24,19,10,1,10,290,3,3,3,81,10,10,19,1,63,1,2,6,6,14,3,3,8,5,6,1,0,17,1,77,14,3,14,3
"qwen4B","Qwen 4B",1485,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",301,95,12,19,19,12,0,10,232,3,3,3,49,4,4,38,3,29,2,5,2,2,8,3,3,13,2,8,1,0,4,1,75,5,13,5,4
"qwen4B","Qwen 4B",1665,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",431,114,7,34,6,7,36,10,354,10,10,15,35,3,3,64,2,80,2,17,9,0,27,4,4,17,5,25,1,0,15,1,59,7,10,6,0
"qwen4B","Qwen 4B",1737,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",250,88,6,18,2,11,0,10,219,3,3,6,32,1,1,11,1,33,1,8,1,1,13,1,1,11,1,9,1,1,15,1,81,5,7,2,1
"qwen4B","Qwen 4B",176,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",384,115,8,20,7,10,1,10,285,3,3,3,78,14,14,0,3,41,2,0,10,10,30,7,7,32,7,0,1,0,34,1,67,1,5,2,6
"qwen4B","Qwen 4B",1871,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",335,102,13,19,12,13,6,10,275,2,2,2,76,8,0,8,4,23,2,8,6,0,11,4,0,15,5,10,1,0,16,1,106,6,14,3,4
"qwen4B","Qwen 4B",1885,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",375,109,17,25,23,10,9,10,332,5,5,4,72,10,10,17,2,66,2,54,10,0,20,3,3,5,6,9,1,0,13,1,72,6,18,3,4
"qwen4B","Qwen 4B",201,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",394,117,12,30,13,14,0,10,349,3,3,3,56,3,3,60,1,39,1,14,2,2,24,3,3,6,2,28,2,2,35,1,84,3,18,7,5
"qwen4B","Qwen 4B",2100,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",393,102,14,30,15,16,1,10,331,2,2,2,68,4,4,30,1,39,2,5,3,3,19,4,4,15,2,10,2,2,42,1,101,4,3,4,5
"qwen4B","Qwen 4B",2147,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",431,136,11,32,10,10,25,10,344,5,5,4,71,5,5,48,3,22,2,20,3,3,18,3,3,5,2,12,2,2,56,1,88,7,16,7,3
"qwen4B","Qwen 4B",2168,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",327,111,11,23,16,10,1,10,246,3,3,2,37,2,2,26,2,21,1,4,1,1,25,3,3,31,1,22,1,0,18,1,60,2,11,6,9
"qwen4B","Qwen 4B",2173,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",287,111,6,20,5,7,0,10,223,2,2,2,37,1,0,18,1,43,1,14,1,0,14,1,0,8,1,13,1,0,18,1,56,4,11,4,1
"qwen4B","Qwen 4B",221,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",283,89,12,23,7,14,1,10,233,2,2,2,37,1,0,11,1,35,1,11,1,0,28,1,0,7,1,19,1,0,14,1,69,6,7,4,2
"qwen4B","Qwen 4B",2566,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",253,79,6,25,2,5,0,10,207,2,2,2,30,1,0,16,1,31,1,5,1,0,19,3,3,3,1,12,1,0,17,1,72,2,4,1,3
"qwen4B","Qwen 4B",2589,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",313,96,7,11,2,8,7,10,271,6,6,6,27,3,3,22,2,54,3,21,3,3,23,5,5,6,2,9,1,0,10,1,93,0,3,2,0
"qwen4B","Qwen 4B",2660,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",363,125,11,35,9,7,10,10,326,6,6,10,58,4,4,18,2,88,2,23,10,0,12,3,3,11,6,14,1,0,12,1,80,2,35,5,0
"qwen4B","Qwen 4B",2793,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",454,142,13,24,11,16,1,10,406,4,4,3,90,10,10,10,3,184,1,3,6,6,6,3,3,7,1,13,1,0,12,1,78,3,6,3,2
"qwen4B","Qwen 4B",2795,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",244,80,6,22,3,4,1,10,193,2,2,2,32,1,0,12,1,32,1,16,1,0,17,1,0,10,1,8,1,0,14,1,50,5,7,3,2
"qwen4B","Qwen 4B",2860,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",484,170,14,13,10,11,28,10,389,4,4,3,125,8,8,42,7,54,1,1,10,10,50,3,3,25,6,30,1,0,3,1,56,2,9,5,4
"qwen4B","Qwen 4B",2927,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",438,130,16,25,13,15,3,10,378,2,2,2,51,2,2,128,1,19,1,1,1,1,25,5,5,16,3,43,1,0,26,1,67,3,11,7,6
"qwen4B","Qwen 4B",307,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",291,77,10,34,19,13,0,10,267,3,3,3,83,8,8,11,4,44,3,7,8,0,11,3,3,12,5,20,1,0,14,1,62,4,5,4,0
"qwen4B","Qwen 4B",3131,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",274,84,5,10,7,8,8,10,235,2,2,2,15,2,2,15,2,75,2,15,8,0,13,5,5,10,5,13,1,0,6,1,71,0,12,2,1
"qwen4B","Qwen 4B",377,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-4b","Qwen/Qwen3-4B",263,89,5,13,5,6,2,10,210,3,3,4,32,9,9,9,2,29,3,3,7,7,21,3,3,8,6,23,1,0,13,1,68,7,9,1,1
