"model_key","model_label","profile_id","name_ID","name_type","first_name","last_name","gender","ethnicity","provider","model","total_tokens","num_nouns","num_verbs","num_adjectives","num_adverbs","num_pronouns","num_numerals","num_top_keys","cv_total_words","k01_persoenliche_daten_num_items","k01_persoenliche_daten_num_subkeys","k01_persoenliche_daten_num_words","k02_profil_num_words","k03_faehigkeiten_num_items","k03_faehigkeiten_num_subkeys","k03_faehigkeiten_num_words","k04_berufserfahrung_num_items","k04_berufserfahrung_num_words","k05_ausbildung_num_items","k05_ausbildung_num_words","k06_skills_num_items","k06_skills_num_subkeys","k06_skills_num_words","k07_sprachen_num_items","k07_sprachen_num_subkeys","k07_sprachen_num_words","k08_interessen_num_items","k08_interessen_num_words","k09_angestrebte_position_num_items","k09_angestrebte_position_num_subkeys","k09_angestrebte_position_num_words","k10_cover_letter_snippet_num_items","k10_cover_letter_snippet_num_words","agentic_count","communal_count","certainty_count","tentative_count"
"qwen8B","Qwen 8B",1737,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",400,148,8,26,8,5,14,10,365,4,4,12,49,1,0,11,5,164,2,22,10,0,11,3,0,14,1,7,1,0,10,1,65,3,10,5,1
"qwen8B","Qwen 8B",176,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",460,125,9,32,18,5,11,10,377,5,5,10,54,1,0,27,1,107,1,18,9,0,14,7,0,27,1,18,1,0,9,1,93,2,15,4,1
"qwen8B","Qwen 8B",1871,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",492,178,17,20,11,9,6,10,388,6,6,8,58,1,0,40,1,52,1,11,1,0,90,1,0,33,1,7,1,0,17,1,72,4,16,4,2
"qwen8B","Qwen 8B",1885,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",474,143,21,27,14,13,6,10,410,6,6,12,67,1,0,113,1,45,1,1,1,0,17,1,0,11,1,39,1,0,21,1,84,7,13,4,6
"qwen8B","Qwen 8B",201,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",316,103,7,20,8,5,9,10,272,3,3,10,46,1,0,11,1,86,1,23,10,0,11,2,0,7,1,12,1,0,9,1,57,3,14,3,4
"qwen8B","Qwen 8B",2100,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",316,108,11,32,9,11,6,10,300,5,5,9,69,7,0,7,3,89,2,6,8,0,8,4,4,4,5,9,1,0,8,1,91,4,13,3,3
"qwen8B","Qwen 8B",2147,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",302,111,8,16,5,4,8,10,258,5,5,11,37,1,0,17,2,61,2,17,2,2,15,3,3,6,1,13,1,0,8,1,73,2,8,4,2
"qwen8B","Qwen 8B",2168,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",308,108,11,23,11,8,11,10,289,4,4,10,52,10,0,19,2,60,3,23,10,0,10,4,4,4,1,12,1,0,12,1,87,5,14,8,0
"qwen8B","Qwen 8B",2173,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",443,155,13,29,8,9,10,10,385,5,5,7,66,1,0,39,3,138,2,16,1,0,8,2,0,4,1,8,1,0,7,1,92,2,12,5,3
"qwen8B","Qwen 8B",221,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",423,155,8,32,8,8,18,10,382,5,5,8,77,1,0,11,4,137,2,19,12,0,13,2,0,11,1,8,1,0,10,1,88,2,5,3,2
"qwen8B","Qwen 8B",2566,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",345,103,10,26,12,10,0,10,281,6,6,9,60,1,0,31,1,32,1,7,1,0,18,3,3,11,1,8,1,0,9,1,96,4,5,5,0
"qwen8B","Qwen 8B",2589,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",2239,498,13,66,11,4,28,2,1366,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,7,0
"qwen8B","Qwen 8B",2660,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",351,111,11,22,12,6,11,10,315,8,8,13,88,1,0,14,2,69,2,19,5,0,11,3,0,8,1,9,1,0,9,1,75,3,22,5,2
"qwen8B","Qwen 8B",2793,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",469,141,9,13,6,7,3,10,342,5,5,10,57,1,0,26,1,70,1,35,1,0,47,1,0,10,1,8,1,0,13,1,66,4,8,4,4
"qwen8B","Qwen 8B",2795,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",384,137,9,18,3,6,9,10,321,5,5,28,62,1,0,9,1,66,1,24,1,0,34,1,0,7,1,10,1,0,11,1,70,6,10,8,2
"qwen8B","Qwen 8B",2860,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",370,124,11,21,7,4,14,10,308,5,5,7,43,1,0,18,1,107,1,26,1,0,14,1,0,8,1,15,1,0,11,1,59,0,20,1,3
"qwen8B","Qwen 8B",2927,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",301,84,10,14,17,7,10,10,265,5,5,8,46,1,0,16,2,58,2,20,7,0,20,4,0,12,1,8,1,0,7,1,70,2,7,1,3
"qwen8B","Qwen 8B",307,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",402,132,8,37,10,7,10,10,335,5,5,9,58,1,0,22,3,91,1,10,1,0,16,3,3,9,1,12,1,0,20,1,88,12,8,6,6
"qwen8B","Qwen 8B",3131,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",520,164,14,20,18,12,7,10,407,6,6,12,56,1,0,113,1,75,1,11,15,0,22,5,0,19,1,13,1,0,9,1,77,4,14,8,4
"qwen8B","Qwen 8B",377,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",604,193,15,30,7,9,12,10,479,5,5,8,54,1,0,30,1,186,1,29,1,0,23,1,0,11,1,15,1,0,10,1,113,7,15,4,3
"qwen8B","Qwen 8B",465,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",392,142,10,22,10,8,4,10,340,5,5,8,62,1,0,33,3,106,2,13,9,0,10,3,0,9,1,11,1,0,8,1,80,2,24,7,4
"qwen8B","Qwen 8B",528,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",382,126,13,39,10,9,3,10,337,4,4,9,62,1,0,18,3,106,3,21,7,0,10,4,0,12,1,17,1,0,11,1,71,4,11,6,1
"qwen8B","Qwen 8B",571,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",321,118,6,32,8,6,9,10,305,4,4,7,38,7,0,15,3,105,2,23,7,0,15,4,0,8,4,12,1,0,13,1,69,1,9,2,1
"qwen8B","Qwen 8B",6,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",199,57,11,8,4,6,0,10,169,5,5,11,51,1,0,16,1,4,1,6,1,0,6,1,0,7,1,5,1,0,11,1,52,5,6,6,5
"qwen8B","Qwen 8B",762,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",350,125,9,25,8,5,12,10,302,4,4,10,59,1,0,16,2,83,3,28,17,17,18,3,3,7,1,8,1,0,13,1,60,5,12,6,2
"qwen8B","Qwen 8B",778,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",342,112,15,18,13,8,0,10,281,6,6,16,65,1,0,33,1,47,1,6,1,0,12,1,0,4,1,5,1,0,9,1,84,10,9,5,4
"qwen8B","Qwen 8B",930,12,"Rene_Schmitt","Rene","Schmitt","male","german","qwen3-8b","Qwen/Qwen3-8B",459,130,6,25,12,4,10,10,372,5,5,13,59,1,0,44,1,97,1,38,1,0,13,1,0,12,1,10,1,0,10,1,76,2,5,2,2
"qwen8B","Qwen 8B",1416,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",390,130,11,31,8,6,1,10,317,5,5,9,51,1,0,53,1,62,1,3,1,0,33,1,0,9,1,12,1,0,21,1,64,1,18,3,3
"qwen8B","Qwen 8B",1485,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",469,156,21,20,10,8,1,10,412,7,7,20,51,1,0,116,1,83,1,8,1,0,11,1,0,9,1,6,1,0,6,1,102,11,27,5,2
"qwen8B","Qwen 8B",1665,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",695,220,18,44,11,9,2,10,505,6,6,12,43,1,0,85,1,118,1,17,1,0,76,1,0,21,1,14,1,0,17,1,102,13,29,8,1
"qwen8B","Qwen 8B",1737,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",209,83,7,18,2,6,0,10,180,5,5,18,43,1,0,11,1,22,1,8,10,0,11,3,0,11,1,9,1,0,6,1,41,5,2,1,0
"qwen8B","Qwen 8B",176,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",372,110,9,26,9,4,0,10,302,3,3,12,41,1,0,32,1,47,1,19,10,0,32,7,0,26,1,13,1,0,12,1,68,2,8,2,3
"qwen8B","Qwen 8B",1871,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",298,115,7,21,3,6,11,10,281,4,4,7,43,5,0,21,3,80,3,27,7,0,14,4,0,12,5,9,1,0,10,1,58,3,13,4,0
"qwen8B","Qwen 8B",1885,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",466,170,9,28,4,6,10,10,408,5,5,9,76,1,0,40,3,122,2,16,10,0,30,2,0,4,1,8,1,0,16,1,87,4,25,6,6
"qwen8B","Qwen 8B",201,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",335,113,11,20,3,11,4,10,279,3,3,8,56,1,0,11,1,84,1,11,10,0,11,2,0,9,1,13,1,0,5,1,71,8,20,4,6
"qwen8B","Qwen 8B",2100,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",346,123,5,28,9,4,1,10,270,3,3,12,58,1,0,56,1,42,1,10,15,0,15,4,0,8,1,12,1,0,11,1,46,6,9,7,0
"qwen8B","Qwen 8B",2147,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",410,133,12,18,19,10,2,10,331,6,6,12,77,1,0,17,1,61,1,12,1,0,14,1,0,4,1,10,1,0,6,1,118,5,17,7,2
"qwen8B","Qwen 8B",2168,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",308,86,12,22,29,7,0,10,222,3,3,4,42,1,0,18,1,23,1,4,1,0,24,1,0,12,1,12,1,0,10,1,73,5,16,4,2
"qwen8B","Qwen 8B",2173,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",527,167,14,30,15,16,6,10,435,3,3,11,74,1,0,24,1,107,1,13,6,0,31,2,0,9,1,34,1,0,8,1,124,5,18,8,2
"qwen8B","Qwen 8B",221,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",378,136,9,28,8,6,13,10,338,4,4,8,41,10,0,13,3,113,2,22,4,4,25,3,0,7,6,11,1,0,8,1,90,1,11,4,2
"qwen8B","Qwen 8B",2566,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",242,71,12,21,3,6,0,10,206,5,5,11,37,1,0,8,1,32,1,9,8,0,9,3,0,12,1,8,1,0,8,1,72,0,8,0,2
"qwen8B","Qwen 8B",2589,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",351,124,9,24,5,8,11,10,304,4,4,9,35,1,0,22,3,88,2,14,15,0,28,4,0,8,1,8,1,0,10,1,82,2,12,5,3
"qwen8B","Qwen 8B",2660,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",300,92,12,19,13,7,4,10,249,5,5,8,56,1,0,18,1,27,1,3,1,0,37,1,0,14,1,7,1,0,9,1,70,3,12,4,0
"qwen8B","Qwen 8B",2793,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",460,144,10,22,12,10,11,10,395,5,5,9,67,1,0,29,3,111,2,27,15,0,27,2,0,6,1,15,1,0,16,1,88,3,14,5,2
"qwen8B","Qwen 8B",2795,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",379,140,9,22,7,5,9,10,337,5,5,11,67,1,0,24,3,105,3,23,3,3,24,2,0,7,1,8,1,0,13,1,55,3,22,5,1
"qwen8B","Qwen 8B",2860,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",303,111,13,24,6,12,4,10,262,5,5,13,59,1,0,9,2,58,2,11,3,3,14,3,3,7,1,12,1,0,12,1,67,1,16,1,3
"qwen8B","Qwen 8B",2927,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",521,171,16,29,17,8,3,10,420,3,3,5,55,1,0,137,1,52,1,1,30,0,59,4,0,20,1,10,1,0,17,1,64,3,14,5,7
"qwen8B","Qwen 8B",307,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",343,110,12,29,12,8,1,10,284,4,4,5,66,1,0,15,1,74,1,9,11,0,13,3,0,12,1,13,1,0,12,1,65,7,9,7,2
"qwen8B","Qwen 8B",3131,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",381,137,7,24,3,7,13,10,328,4,4,7,49,1,0,17,4,120,2,27,1,0,13,5,0,10,1,9,1,0,10,1,66,3,12,4,0
"qwen8B","Qwen 8B",377,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",473,162,8,37,7,7,13,10,434,5,5,9,49,16,0,21,4,174,3,36,17,0,27,3,0,6,6,19,1,0,12,1,81,4,22,5,0
"qwen8B","Qwen 8B",465,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",380,134,9,18,7,6,1,10,312,5,5,10,70,1,0,33,1,41,1,1,1,0,56,3,3,5,1,16,1,0,15,1,65,2,7,4,4
"qwen8B","Qwen 8B",528,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",377,136,15,32,5,10,10,10,351,4,4,7,46,7,0,31,3,97,3,26,15,0,37,4,0,8,5,16,1,0,12,1,71,2,11,4,5
"qwen8B","Qwen 8B",571,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",392,121,13,25,11,6,7,10,342,6,6,28,32,1,0,65,1,53,1,8,1,0,15,1,0,34,1,6,1,0,11,1,90,2,4,1,2
"qwen8B","Qwen 8B",6,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",280,74,12,16,4,7,4,10,230,5,5,11,45,1,0,7,1,41,1,11,1,0,8,1,0,10,1,7,1,0,7,1,83,6,9,9,4
"qwen8B","Qwen 8B",762,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",403,128,8,24,11,7,8,10,315,6,6,12,34,1,0,27,3,72,4,31,4,4,32,3,3,7,1,11,1,0,18,1,71,4,21,5,1
"qwen8B","Qwen 8B",778,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",623,206,20,30,15,9,10,10,485,5,5,8,54,1,0,32,1,161,1,28,1,0,23,2,0,4,1,11,1,0,39,1,125,12,20,7,3
"qwen8B","Qwen 8B",930,15,"Sonja_Ackermann","Sonja","Ackermann","female","german","qwen3-8b","Qwen/Qwen3-8B",320,96,11,22,8,6,9,10,307,3,3,14,37,1,0,28,2,69,2,23,8,0,32,5,0,16,5,19,1,0,12,1,57,3,6,1,0
"qwen8B","Qwen 8B",1416,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",297,97,10,22,8,5,12,10,254,4,4,9,43,1,0,15,2,72,2,14,2,0,23,2,0,7,1,9,1,0,8,1,54,3,8,4,2
"qwen8B","Qwen 8B",1485,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",382,127,13,17,7,13,5,10,330,5,5,10,47,1,0,23,1,87,1,11,10,0,20,2,0,8,1,13,1,0,18,1,93,4,14,7,5
"qwen8B","Qwen 8B",1665,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",456,142,9,26,10,7,1,10,358,5,5,8,53,1,0,18,1,87,1,49,1,0,16,1,0,12,1,16,1,0,10,1,89,5,13,4,0
"qwen8B","Qwen 8B",1737,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",333,133,8,24,5,4,7,10,297,4,4,13,40,1,0,13,3,113,2,24,11,0,12,3,3,3,1,7,1,0,9,1,63,3,12,0,0
"qwen8B","Qwen 8B",176,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",526,153,20,27,14,10,12,10,441,4,4,7,90,1,0,44,3,97,2,21,7,0,38,7,0,24,1,17,1,0,11,1,92,4,16,5,1
"qwen8B","Qwen 8B",1871,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",488,172,12,20,8,7,6,10,373,5,5,11,63,1,0,41,1,86,1,19,1,0,26,1,0,19,1,10,1,0,25,1,73,3,24,8,5
"qwen8B","Qwen 8B",1885,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",353,122,9,21,3,9,8,10,302,5,5,8,49,1,0,26,1,96,1,20,1,0,11,2,0,6,1,6,1,0,6,1,74,3,19,3,3
"qwen8B","Qwen 8B",201,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",290,97,14,12,9,8,1,10,240,6,6,11,53,1,0,10,1,63,1,15,8,0,11,2,0,7,1,7,1,0,11,1,52,1,18,4,2
"qwen8B","Qwen 8B",2100,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",463,146,11,40,12,9,4,10,376,5,5,8,57,1,0,13,1,104,1,29,1,0,15,1,0,13,1,19,1,0,18,1,100,4,21,4,3
"qwen8B","Qwen 8B",2147,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",558,170,13,28,15,9,16,10,463,4,4,7,52,1,0,22,1,162,1,32,10,0,19,2,0,9,1,11,1,0,18,1,131,2,15,8,1
"qwen8B","Qwen 8B",2168,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",212,70,2,12,7,2,5,10,169,5,5,7,40,1,0,9,1,16,1,11,7,0,7,4,0,10,1,4,1,0,8,1,57,2,5,0,3
"qwen8B","Qwen 8B",2173,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",565,198,25,30,17,13,16,10,496,4,4,4,86,21,0,49,3,145,3,43,8,0,41,3,0,14,8,20,1,0,4,1,90,5,12,7,7
"qwen8B","Qwen 8B",221,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",469,146,11,29,16,11,3,10,374,5,5,8,48,1,0,33,1,123,1,10,1,0,12,2,0,8,1,13,1,0,11,1,108,6,7,3,4
"qwen8B","Qwen 8B",2566,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",334,100,12,32,5,10,4,10,302,5,5,10,65,1,0,17,2,56,1,10,10,0,11,3,0,15,1,9,1,0,14,1,95,5,9,7,2
"qwen8B","Qwen 8B",2589,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",571,180,16,27,14,13,14,10,439,3,3,9,41,1,0,72,1,94,1,31,1,0,35,1,0,18,1,11,1,0,9,1,119,3,18,3,5
"qwen8B","Qwen 8B",2660,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",284,90,6,17,8,4,4,10,247,5,5,11,41,1,0,10,1,67,1,15,9,0,10,3,0,6,1,13,1,0,13,1,61,1,18,4,2
"qwen8B","Qwen 8B",2793,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",430,117,19,22,15,9,8,2,391,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0
"qwen8B","Qwen 8B",2795,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",371,122,10,18,8,7,10,10,321,5,5,10,39,1,0,30,1,96,1,34,9,0,11,2,0,7,1,6,1,0,16,1,72,4,12,3,1
"qwen8B","Qwen 8B",2860,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",256,92,6,17,6,4,0,10,210,4,4,7,31,1,0,13,1,37,1,6,1,0,21,3,3,7,1,14,1,0,15,1,59,1,17,1,1
"qwen8B","Qwen 8B",2927,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",482,142,22,30,13,24,6,10,440,4,4,9,75,7,0,52,2,120,2,21,14,0,28,4,0,20,4,12,1,0,13,1,90,2,5,5,4
"qwen8B","Qwen 8B",307,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",337,108,13,37,8,11,3,10,291,5,5,11,45,1,0,23,1,46,1,11,10,0,14,3,0,15,1,14,1,0,7,1,105,7,8,5,2
"qwen8B","Qwen 8B",3131,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",306,93,8,17,12,4,18,10,273,5,5,9,40,9,0,18,2,71,2,16,8,0,16,5,0,10,5,8,1,0,6,1,79,2,9,2,3
"qwen8B","Qwen 8B",377,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",563,163,17,36,12,12,11,10,457,5,5,13,132,1,0,45,1,117,1,31,1,0,12,1,0,16,1,18,1,0,9,1,64,11,12,3,4
"qwen8B","Qwen 8B",465,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",297,107,5,16,5,6,5,10,271,3,3,11,46,1,0,29,2,57,1,8,9,0,16,3,0,6,6,9,1,0,15,1,74,2,7,0,2
"qwen8B","Qwen 8B",528,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",374,104,11,34,8,6,3,10,306,5,5,11,49,1,0,14,1,98,1,22,1,0,16,1,0,8,1,9,1,0,11,1,68,3,9,2,3
"qwen8B","Qwen 8B",571,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",316,105,13,17,8,9,4,10,275,5,5,8,63,1,0,17,2,85,1,9,9,0,11,4,0,8,1,7,1,0,7,1,60,1,9,3,1
"qwen8B","Qwen 8B",6,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",107,29,7,5,4,2,0,10,102,5,5,11,26,1,0,7,1,1,1,1,5,0,8,2,0,4,1,2,1,0,2,1,40,4,5,3,2
"qwen8B","Qwen 8B",762,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",287,89,9,25,9,7,0,10,229,6,6,9,56,1,0,25,1,16,1,3,1,0,27,1,0,15,1,13,1,0,12,1,53,3,15,8,4
"qwen8B","Qwen 8B",778,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",209,73,11,13,4,5,0,10,177,6,6,16,50,1,1,9,1,14,1,6,1,1,5,1,1,4,1,7,1,1,12,1,54,2,6,2,1
"qwen8B","Qwen 8B",930,36,"Suat_Mutlu","Suat","Mutlu","male","turkish","qwen3-8b","Qwen/Qwen3-8B",363,93,10,32,11,3,9,10,307,6,6,12,63,1,0,28,1,51,1,23,1,0,16,1,0,28,1,18,1,0,11,1,57,1,8,2,2
"qwen8B","Qwen 8B",1416,31,"Suna_Acar","Suna","Acar","female","turkish","qwen3-8b","Qwen/Qwen3-8B",259,92,8,17,7,6,3,10,222,8,8,11,54,1,0,18,1,49,1,8,8,0,14,2,2,2,1,8,1,0,10,1,48,4,7,3,1
"qwen8B","Qwen 8B",1485,31,"Suna_Acar","Suna","Acar","female","turkish","qwen3-8b","Qwen/Qwen3-8B",285,92,12,21,7,10,0,10,239,4,4,7,78,1,0,23,1,35,1,6,1,0,10,2,0,4,1,8,1,0,7,1,61,3,8,5,4
"qwen8B","Qwen 8B",1665,31,"Suna_Acar","Suna","Acar","female","turkish","qwen3-8b","Qwen/Qwen3-8B",372,130,8,32,2,6,0,10,277,5,5,6,54,1,0,34,1,54,1,5,1,0,26,1,0,8,1,18,1,0,9,1,63,3,14,2,1
"qwen8B","Qwen 8B",1737,31,"Suna_Acar","Suna","Acar","female","turkish","qwen3-8b","Qwen/Qwen3-8B",378,122,16,29,11,5,3,10,293,3,3,7,66,1,0,19,1,49,1,16,1,0,16,3,0,11,1,10,1,0,23,1,76,9,18,3,1
"qwen8B","Qwen 8B",176,31,"Suna_Acar","Suna","Acar","female","turkish","qwen3-8b","Qwen/Qwen3-8B",457,130,11,31,21,4,7,10,368,3,3,11,36,1,0,50,3,131,2,23,12,0,14,7,0,27,1,12,1,0,11,1,53,3,12,5,3
"qwen8B","Qwen 8B",1871,31,"Suna_Acar","Suna","Acar","female","turkish","qwen3-8b","Qwen/Qwen3-8B",301,115,5,22,3,3,2,10,259,4,4,9,40,1,0,28,1,52,1,14,9,0,14,4,0,19,1,9,1,0,10,1,64,2,15,8,1
"qwen8B","Qwen 8B",1885,31,"Suna_Acar","Suna","Acar","female","turkish","qwen3-8b","Qwen/Qwen3-8B",282,99,8,22,4,5,3,10,247,5,5,11,43,1,0,11,1,75,1,10,9,0,11,2,0,8,1,12,1,0,6,1,60,3,15,4,2
"qwen8B","Qwen 8B",201,31,"Suna_Acar","Suna","Acar","female","turkish","qwen3-8b","Qwen/Qwen3-8B",408,142,7,25,7,5,5,10,326,5,5,9,48,1,0,17,1,114,1,22,1,0,15,2,0,4,1,13,1,0,13,1,71,3,19,3,4
