"model_key","model_label","profile_id","name_ID","name_type","first_name","last_name","gender","ethnicity","provider","model","total_tokens","num_nouns","num_verbs","num_adjectives","num_adverbs","num_pronouns","num_numerals","num_top_keys","cv_total_words","k01_persoenliche_daten_num_items","k01_persoenliche_daten_num_subkeys","k01_persoenliche_daten_num_words","k02_profil_num_words","k03_faehigkeiten_num_items","k03_faehigkeiten_num_subkeys","k03_faehigkeiten_num_words","k04_berufserfahrung_num_items","k04_berufserfahrung_num_words","k05_ausbildung_num_items","k05_ausbildung_num_words","k06_skills_num_items","k06_skills_num_subkeys","k06_skills_num_words","k07_sprachen_num_items","k07_sprachen_num_subkeys","k07_sprachen_num_words","k08_interessen_num_items","k08_interessen_num_words","k09_angestrebte_position_num_items","k09_angestrebte_position_num_subkeys","k09_angestrebte_position_num_words","k10_cover_letter_snippet_num_items","k10_cover_letter_snippet_num_words","agentic_count","communal_count","certainty_count","tentative_count"
"gemini","Gemini",176,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",521,158,21,46,9,11,9,10,429,6,6,13,73,15,0,41,2,77,2,22,4,4,20,7,7,21,4,14,3,3,59,1,89,7,12,14,4
"gemini","Gemini",1871,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",379,135,14,28,15,9,13,10,320,6,6,11,49,17,0,18,3,83,3,24,10,10,11,4,0,16,3,7,1,0,27,1,74,6,12,7,5
"gemini","Gemini",1885,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",430,154,11,43,9,6,7,10,376,3,3,6,71,7,0,14,3,108,1,15,3,3,50,2,2,6,4,15,1,0,33,1,58,12,13,12,6
"gemini","Gemini",201,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",496,156,16,44,35,12,10,10,432,6,6,13,82,8,0,26,2,88,2,27,12,12,22,2,0,11,4,17,1,0,38,1,108,9,9,11,7
"gemini","Gemini",2100,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",492,168,12,50,16,8,1,1,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,21,10
"gemini","Gemini",2147,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",387,148,13,38,5,5,11,10,330,2,2,4,48,15,0,33,2,85,3,29,3,3,31,2,0,8,4,10,1,0,43,1,39,7,10,7,5
"gemini","Gemini",2168,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",412,137,16,32,13,10,8,10,354,5,5,10,42,3,3,37,2,66,2,21,2,2,22,4,0,20,4,8,4,4,20,1,108,4,9,12,8
"gemini","Gemini",2173,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",483,168,11,37,13,8,3,10,403,6,6,11,57,11,0,20,3,93,2,16,4,4,40,2,0,8,5,10,7,7,48,1,100,13,11,8,6
"gemini","Gemini",221,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",441,159,17,31,6,6,13,10,391,5,5,10,51,15,0,34,3,109,4,12,7,7,57,2,0,9,3,8,8,8,45,1,56,10,9,10,4
"gemini","Gemini",2566,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",437,149,14,38,12,9,8,10,380,6,6,13,57,9,0,23,2,60,2,23,3,3,36,3,0,15,4,6,5,5,37,1,110,4,7,7,3
"gemini","Gemini",2589,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",411,140,11,30,7,9,0,10,363,6,6,11,74,2,2,43,2,71,2,24,2,2,24,4,4,7,3,10,1,0,56,1,43,6,12,11,9
"gemini","Gemini",2660,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",455,158,15,43,9,8,16,10,384,6,6,10,67,2,2,30,3,102,2,20,6,6,31,3,3,9,4,12,1,0,37,1,66,5,21,10,5
"gemini","Gemini",2793,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",554,174,17,33,10,7,14,10,464,6,6,11,56,11,0,29,3,120,3,25,3,3,74,2,0,8,4,14,5,5,29,1,98,9,7,10,4
"gemini","Gemini",2795,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",457,147,11,35,13,12,0,10,393,6,6,13,78,3,3,43,3,82,4,43,2,2,21,3,3,7,5,11,1,0,27,1,68,6,17,7,4
"gemini","Gemini",2860,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",472,165,13,38,15,8,8,10,387,6,6,11,64,10,0,17,2,74,1,10,3,3,30,3,0,10,5,9,7,7,61,1,101,2,21,8,8
"gemini","Gemini",2927,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",531,159,23,37,24,17,11,10,444,4,4,10,80,3,3,53,2,58,1,11,4,4,20,4,0,16,5,9,3,3,83,1,104,6,9,10,10
"gemini","Gemini",307,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",499,160,20,43,13,15,9,10,438,6,6,11,59,14,0,30,3,130,1,16,9,9,10,3,3,11,4,10,2,2,64,1,97,13,7,14,3
"gemini","Gemini",3131,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",447,148,17,29,9,10,12,10,386,3,3,8,53,9,0,31,3,91,2,24,4,4,31,5,0,20,4,10,5,5,35,1,83,6,11,3,5
"gemini","Gemini",377,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",483,171,11,38,14,6,12,10,407,6,6,13,60,18,0,51,3,98,3,29,6,6,26,3,0,10,4,15,1,0,34,1,71,9,7,7,3
"gemini","Gemini",465,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",432,158,12,45,11,8,9,10,372,6,6,12,52,10,0,27,3,83,1,15,3,3,43,3,0,12,4,15,1,0,46,1,67,7,13,10,7
"gemini","Gemini",528,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",596,208,20,47,15,13,11,10,509,5,5,12,63,3,3,91,3,112,3,36,5,5,50,4,0,16,4,11,1,0,44,1,74,11,12,12,8
"gemini","Gemini",571,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",429,132,14,40,36,4,10,10,388,6,6,11,62,13,0,23,3,136,1,13,12,12,21,4,0,14,4,12,1,0,44,1,52,10,3,8,4
"gemini","Gemini",6,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",304,84,21,24,11,13,0,10,267,6,6,12,56,8,0,11,1,12,1,6,4,4,21,2,0,8,3,4,2,2,51,1,86,9,8,8,8
"gemini","Gemini",762,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",584,202,17,51,17,12,2,10,456,2,2,4,71,9,0,31,3,100,2,14,3,3,23,3,0,12,4,12,7,7,71,1,118,4,16,12,6
"gemini","Gemini",778,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",584,203,15,44,15,12,15,10,493,6,6,11,63,10,0,21,3,148,2,17,4,4,75,2,0,8,5,14,1,0,48,1,88,13,17,12,6
"gemini","Gemini",930,34,"Levent_Karakaya","Levent","Karakaya","male","turkish","google-gemini","gemini-2.5-flash-lite",584,156,9,51,11,5,23,10,481,6,6,13,76,4,0,60,3,116,3,28,2,2,32,5,0,20,3,10,1,0,44,1,82,4,7,8,5
"gemini","Gemini",1416,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",377,128,10,29,6,5,12,10,327,6,6,10,64,8,0,25,3,82,3,29,2,2,29,2,2,6,4,10,1,0,13,1,59,4,10,9,5
"gemini","Gemini",1485,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",502,155,13,35,12,13,22,10,417,6,6,13,71,3,3,37,3,133,2,24,1,1,22,2,2,6,4,15,1,0,35,1,61,7,14,11,8
"gemini","Gemini",1665,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",594,186,14,53,13,9,15,10,501,6,6,13,69,11,0,32,3,116,3,32,3,3,47,4,0,16,5,10,6,6,50,1,116,13,15,12,0
"gemini","Gemini",1737,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",490,168,15,46,11,12,13,10,427,3,3,8,58,10,0,15,3,130,3,32,2,2,49,3,0,14,4,7,6,6,25,1,89,12,12,10,7
"gemini","Gemini",176,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",568,177,19,41,15,10,11,10,442,6,6,13,82,23,0,83,2,69,3,31,3,3,19,7,0,28,5,12,6,6,19,1,86,5,6,6,3
"gemini","Gemini",1871,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",453,161,12,26,14,10,17,10,382,6,6,13,50,9,0,10,3,101,4,44,3,3,36,4,0,16,4,16,6,6,36,1,60,2,21,9,5
"gemini","Gemini",1885,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",526,196,15,52,17,9,12,10,459,7,7,14,56,3,3,48,3,101,2,23,5,5,42,3,3,7,5,12,6,6,63,1,93,13,21,15,5
"gemini","Gemini",201,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",478,142,19,45,34,12,11,10,425,6,6,13,64,10,0,27,3,108,2,27,11,11,20,2,0,8,3,19,1,0,58,1,81,5,14,8,3
"gemini","Gemini",2100,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",411,141,14,47,13,9,11,10,365,6,6,13,52,8,0,27,3,103,2,15,4,4,21,4,0,16,4,10,1,0,52,1,56,6,11,14,6
"gemini","Gemini",2147,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",538,187,13,54,11,9,11,10,454,6,6,11,60,1,0,26,3,136,3,30,3,3,27,2,0,8,1,19,1,0,57,1,80,8,18,13,6
"gemini","Gemini",2168,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",404,129,13,29,7,10,10,10,351,6,6,12,51,14,0,15,3,97,2,17,2,2,15,4,0,16,3,5,1,0,55,1,68,5,8,9,6
"gemini","Gemini",2173,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",506,163,15,39,11,11,22,10,418,3,3,8,52,12,0,31,3,110,2,17,4,4,41,2,0,8,4,9,1,0,52,1,90,7,9,10,6
"gemini","Gemini",221,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",584,188,19,55,19,9,9,10,515,6,6,13,85,18,0,26,3,139,1,14,4,4,64,2,0,10,4,11,1,0,55,1,98,13,8,13,8
"gemini","Gemini",2566,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",367,121,13,31,7,3,2,10,306,5,5,12,59,3,3,28,2,60,2,19,2,2,19,3,3,9,4,10,5,5,42,1,48,4,7,15,7
"gemini","Gemini",2589,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",437,150,14,31,8,5,8,10,378,6,6,11,52,15,0,38,2,78,2,20,4,4,42,4,0,14,4,13,6,6,42,1,68,5,8,7,4
"gemini","Gemini",2660,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",323,109,9,28,8,6,12,10,260,3,3,5,49,4,4,17,2,47,2,18,4,4,27,3,3,11,3,12,1,0,21,1,53,2,16,6,4
"gemini","Gemini",2793,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",457,156,15,37,9,11,1,10,399,6,6,11,57,13,0,39,3,96,2,17,3,3,40,2,0,6,4,16,1,0,41,1,76,6,10,9,4
"gemini","Gemini",2795,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",371,117,14,29,5,11,10,10,325,6,6,11,55,15,0,26,2,56,3,43,2,2,14,2,0,8,3,9,1,0,32,1,71,5,11,6,3
"gemini","Gemini",2860,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",438,155,13,34,12,6,10,10,389,6,6,13,94,14,0,21,2,86,2,18,8,8,12,3,0,12,3,17,8,8,65,1,51,5,19,6,7
"gemini","Gemini",2927,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",559,172,17,41,16,10,13,10,479,6,6,13,69,3,3,46,3,129,2,18,4,4,40,4,0,14,4,10,6,6,46,1,94,6,13,14,6
"gemini","Gemini",307,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",451,129,17,38,26,10,17,10,379,5,5,10,72,11,0,14,3,129,1,14,10,10,15,3,0,13,4,10,1,0,19,1,83,9,4,8,6
"gemini","Gemini",3131,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",381,124,15,24,9,9,12,10,322,2,2,4,59,8,0,30,2,49,2,20,3,3,29,5,0,20,3,6,8,8,49,1,56,3,8,7,1
"gemini","Gemini",377,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",668,223,26,49,18,13,11,10,578,5,5,14,68,9,9,154,3,110,3,30,2,2,38,3,0,13,4,13,1,0,57,1,81,13,20,11,6
"gemini","Gemini",465,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",478,171,16,38,6,5,10,10,394,3,3,8,51,9,0,44,3,88,1,20,4,4,28,3,0,12,4,18,9,9,77,1,48,7,13,11,10
"gemini","Gemini",528,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",644,217,26,53,16,15,13,10,537,6,6,13,62,7,7,82,3,118,3,36,2,2,41,4,0,16,4,8,1,0,37,1,124,11,10,6,8
"gemini","Gemini",571,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",437,127,15,34,30,10,8,10,381,6,6,11,72,12,0,32,3,105,1,16,9,9,15,4,0,14,4,8,1,0,37,1,71,5,3,6,4
"gemini","Gemini",6,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",362,120,13,31,8,12,5,10,319,7,7,13,58,10,0,11,2,58,1,14,4,4,28,3,3,7,3,5,1,0,48,1,77,13,6,8,6
"gemini","Gemini",762,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",455,154,17,44,10,7,21,10,379,6,6,13,67,12,0,31,2,92,3,32,3,3,23,3,0,10,4,7,1,0,35,1,69,8,15,10,7
"gemini","Gemini",778,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",457,159,15,38,17,11,7,10,386,3,3,8,70,4,4,38,3,98,3,19,4,4,21,2,0,8,4,10,1,0,47,1,67,8,10,7,8
"gemini","Gemini",930,2,"Marcel_Popp","Marcel","Popp","male","german","google-gemini","gemini-2.5-flash-lite",573,186,11,40,16,3,14,10,502,6,6,13,70,4,0,74,3,118,3,34,3,3,56,5,0,20,4,13,6,6,44,1,60,4,11,8,5
"gemini","Gemini",1416,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",388,137,13,29,9,7,13,10,337,6,6,12,56,13,0,26,2,64,3,28,2,2,27,2,0,8,4,11,6,6,34,1,71,5,8,4,5
"gemini","Gemini",1485,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",386,129,10,26,6,4,10,10,326,6,6,11,51,2,2,18,3,118,2,18,2,2,16,2,2,6,3,8,1,0,15,1,65,8,4,7,4
"gemini","Gemini",1665,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",638,202,15,52,7,10,19,10,536,6,6,13,62,19,0,47,3,110,3,27,3,3,55,4,0,16,4,14,8,8,88,1,104,9,12,11,2
"gemini","Gemini",1737,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",438,155,10,41,7,8,15,10,389,6,6,15,70,9,0,23,3,117,3,36,4,4,38,3,0,9,4,5,1,0,26,1,50,12,11,10,5
"gemini","Gemini",176,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",513,182,15,42,11,5,12,10,430,5,5,12,59,10,0,28,3,101,3,28,3,3,61,7,7,21,5,8,4,4,38,1,74,6,11,8,7
"gemini","Gemini",1871,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",417,134,13,36,22,6,2,10,361,6,6,11,62,11,0,21,3,99,3,27,9,9,14,4,0,16,4,8,1,0,40,1,63,7,13,9,6
"gemini","Gemini",1885,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",488,168,19,34,25,13,9,10,425,6,6,13,84,6,6,84,3,106,1,7,2,2,25,2,0,6,3,6,6,6,29,1,65,14,17,12,7
"gemini","Gemini",201,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",404,162,10,43,8,5,12,10,354,6,6,10,46,19,0,47,3,89,2,19,3,3,38,2,0,8,4,15,1,0,37,1,45,8,23,10,10
"gemini","Gemini",2100,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",520,187,16,44,11,15,21,10,451,6,6,12,81,3,3,54,3,129,2,16,4,4,33,4,0,16,5,12,1,0,33,1,65,9,17,17,6
"gemini","Gemini",2147,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",432,147,16,28,13,19,14,10,381,6,6,13,66,10,0,12,3,92,3,35,3,3,30,2,0,8,3,12,1,0,43,1,70,6,6,10,5
"gemini","Gemini",2168,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",415,127,14,36,9,12,9,10,357,5,5,10,57,8,0,15,3,100,2,21,2,2,17,4,0,16,3,10,1,0,35,1,76,6,12,10,6
"gemini","Gemini",2173,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",498,170,19,37,9,15,14,10,432,6,6,14,90,7,7,22,3,89,2,16,4,4,33,2,2,6,4,6,9,9,67,1,89,7,14,7,5
"gemini","Gemini",221,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",350,119,13,37,11,7,17,10,310,3,3,8,51,12,0,16,3,101,1,11,3,3,24,2,0,8,4,9,1,0,37,1,45,10,8,13,4
"gemini","Gemini",2566,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",563,179,24,44,16,14,6,10,487,3,3,16,108,2,2,45,2,77,1,21,2,2,18,3,0,12,3,9,9,9,60,1,121,7,16,14,4
"gemini","Gemini",2589,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",487,165,18,40,15,7,8,10,425,6,6,13,56,7,7,47,2,69,2,23,3,3,44,4,0,14,5,9,1,0,62,1,88,7,11,18,9
"gemini","Gemini",2660,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",491,164,15,42,14,14,14,10,424,4,4,11,54,8,0,20,3,87,3,31,2,2,43,3,0,11,5,16,1,0,56,1,95,6,21,14,4
"gemini","Gemini",2793,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",626,198,20,41,21,18,4,10,508,2,2,4,92,1,0,33,2,73,3,18,7,7,120,2,0,8,7,20,1,0,45,1,95,11,14,10,7
"gemini","Gemini",2795,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",315,120,5,26,8,6,10,10,283,6,6,11,50,11,0,13,2,62,4,37,3,3,27,2,0,7,3,6,1,0,30,1,40,7,11,11,3
"gemini","Gemini",2860,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",421,150,14,35,11,5,8,10,365,6,6,12,67,12,0,17,2,81,1,11,3,3,55,3,0,10,4,7,2,2,47,1,58,2,19,7,8
"gemini","Gemini",2927,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",633,202,19,40,17,15,9,10,483,3,3,5,69,1,0,65,3,94,1,11,4,4,36,4,0,16,1,45,1,0,46,1,96,6,13,11,7
"gemini","Gemini",307,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",411,120,14,31,32,8,2,10,358,6,6,13,64,6,0,14,3,114,1,14,11,11,19,3,3,11,4,9,1,0,46,1,54,9,7,8,4
"gemini","Gemini",3131,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",521,159,17,21,15,8,20,10,402,6,6,10,62,1,0,85,2,70,2,17,3,3,29,5,5,15,1,13,8,8,51,1,50,4,10,6,4
"gemini","Gemini",377,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",553,181,12,44,13,8,12,10,461,6,6,14,70,3,3,72,3,119,3,38,5,5,28,3,3,9,1,14,1,0,30,1,67,8,12,4,4
"gemini","Gemini",465,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",352,123,12,32,12,6,6,10,292,2,2,4,48,13,0,38,2,62,4,10,4,4,8,3,3,8,4,12,1,0,41,1,61,4,7,10,8
"gemini","Gemini",528,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",569,193,18,44,12,9,14,10,480,6,6,12,78,5,5,77,3,100,3,39,4,4,22,4,0,16,4,12,3,3,60,1,64,7,12,13,8
"gemini","Gemini",571,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",528,169,17,35,16,11,9,10,441,6,6,11,69,3,3,52,3,137,1,12,3,3,24,4,0,12,4,8,7,7,38,1,78,6,11,11,3
"gemini","Gemini",6,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",339,103,16,27,16,14,0,10,291,3,3,7,65,2,2,14,1,35,1,10,2,2,19,2,0,7,3,10,4,4,45,1,79,9,11,13,9
"gemini","Gemini",762,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",495,169,17,39,13,16,8,10,418,6,6,11,64,3,3,43,2,71,3,28,2,2,19,3,0,10,4,8,2,2,56,1,108,5,13,11,9
"gemini","Gemini",778,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",529,178,20,56,15,12,6,10,457,6,6,11,64,3,3,36,3,98,3,22,3,3,35,2,0,8,3,13,1,0,73,1,97,9,9,13,9
"gemini","Gemini",930,10,"Marco_Neubauer","Marco","Neubauer","male","german","google-gemini","gemini-2.5-flash-lite",660,187,22,51,16,13,16,10,571,6,6,11,80,17,0,49,3,134,3,30,3,3,74,5,0,20,4,7,7,7,64,1,102,5,9,9,11
"gemini","Gemini",1416,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",412,150,10,21,12,8,13,10,343,5,5,11,40,2,2,8,3,78,3,34,6,6,35,2,2,6,4,7,1,0,35,1,89,2,11,7,9
"gemini","Gemini",1485,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",471,153,16,33,18,9,11,10,408,5,5,10,58,11,0,20,3,113,2,18,2,2,33,2,0,6,4,8,1,0,34,1,108,11,11,10,6
"gemini","Gemini",1665,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",550,168,12,46,10,8,15,10,431,6,6,10,63,1,0,33,3,102,3,25,2,2,43,4,0,16,1,12,1,0,31,1,96,11,11,7,4
"gemini","Gemini",1737,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",376,134,7,32,9,1,13,10,334,6,6,12,65,7,7,34,2,73,3,37,5,5,28,3,0,11,4,13,1,0,17,1,44,11,10,2,4
"gemini","Gemini",176,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",678,201,19,48,18,9,23,10,530,6,6,12,66,3,3,77,3,96,3,52,4,4,43,7,0,28,4,20,1,0,33,1,103,5,14,17,5
"gemini","Gemini",1871,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",545,199,18,40,18,8,23,10,465,5,5,10,61,4,4,73,3,89,3,31,4,4,38,4,0,16,4,8,8,8,46,1,93,9,14,9,4
"gemini","Gemini",1885,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",504,172,22,42,12,13,10,10,425,4,4,8,66,3,3,67,3,106,1,12,1,1,15,2,2,6,3,11,1,0,56,1,78,12,14,11,6
"gemini","Gemini",201,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",452,170,12,44,14,2,12,10,402,6,6,11,69,10,0,15,3,114,2,24,4,4,56,2,0,8,4,7,1,0,37,1,61,10,11,9,8
"gemini","Gemini",2100,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",696,243,21,50,20,18,22,10,574,6,6,13,88,3,3,100,3,105,3,44,2,2,28,4,0,16,4,12,4,4,90,1,78,9,19,18,11
"gemini","Gemini",2147,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",469,158,16,36,15,9,24,10,386,6,6,11,63,13,0,29,3,96,3,25,3,3,24,2,0,8,4,8,5,5,37,1,85,8,9,10,7
"gemini","Gemini",2168,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",410,132,8,28,12,8,2,10,342,6,6,13,64,1,0,16,3,85,2,16,3,3,28,4,0,16,3,9,7,7,33,1,62,6,16,12,7
"gemini","Gemini",2173,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",550,203,15,38,12,13,4,10,455,6,6,13,53,9,0,47,3,106,2,16,3,3,61,2,0,8,4,18,9,9,42,1,91,12,9,14,4
"gemini","Gemini",221,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",461,149,15,40,8,7,12,10,405,5,5,10,60,3,3,56,3,118,1,13,2,2,21,2,0,8,4,11,8,8,32,1,76,17,10,12,4
"gemini","Gemini",2566,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",401,125,13,37,13,8,9,10,342,6,6,11,50,10,0,23,2,62,1,15,3,3,29,3,0,14,4,11,6,6,21,1,106,4,5,8,1
"gemini","Gemini",2589,3,"Mareen_Stoll","Mareen","Stoll","female","german","google-gemini","gemini-2.5-flash-lite",363,122,12,26,12,3,9,10,329,6,6,11,63,11,0,25,2,54,2,20,4,4,38,4,0,16,3,9,1,0,42,1,51,1,10,5,10
